symbol,name,id
'PMI','Pmi Group Inc',NULL
'PMT','Pennymac Mtg Invt Tr',805446
'PMTC','Parametric Technolog',NULL
'PMTI','Palomar Med Technolo',NULL
'PNBC','Princeton Natl Banco',1864
'PNBK','Patriot Natl Bancorp',73368
'PNC','Pnc Financial Corp',4948
'PNCL','Pinnacle Airl Corp',NULL
'PNFP','Pinnacle Finl Partne',76521
'PNK','Pinnacle Entmt Inc',4179
'PNM','Pnm Res Inc',74087
'PNNW','Pennichuck Corp',NULL
'PNR','Pentair Inds Inc',4842
'PNRA','Panera Bread Co',7006
'PNRG','Primeenergy Corp',1366
'PNS','Pinnacle Data Sys In',NULL
'PNSN','Penson Worldwide Inc',NULL
'PNW','Pinnacle West Cap Co',10532
'PNX','Phoenix Cos Inc New',83018
'PNY','Piedmont Nat Gas Inc',10190
'PODD','Insulet Corp',155972
'POL','Polyone Corp',79042
'POM','Pepco Holdings Inc.',84716
'PONE','Protection One Inc',NULL
'POOL','Pool Corporation',368
'POPE','Pope Res Del Ltd Prt',469
'POR','Portland Gen Elec Co',9461
'POSC','Positron Corp',1722
'POWI','Power Integrations I',2867
'POWL','Powell Inds Inc',22
'POWR','Powersecure Intl Inc',7554
'POZN','Pozen Inc',75687
'PPBI','Pacific Premier Banc',2126
'PPCO','Penwest Pharmaceutic',NULL
'PPD','Pre Paid Legal Svcs',NULL
'PPDI','Pharmaceutical Prod',NULL
'PPG','Ppg Inds Inc',11290
'PPHM','Peregrine Pharmaceutica',4605
'PPL','Ppl Corp',6127
'PPO','Polypore Intl Inc',NULL
'PPS','Post Pptys Inc',8569
'PQ','Petroquest Energy In',4623
'PRA','Proassurance Corp',80698
'PRAA','Portfolio Recovery A',378743
'PRCP','Perceptron Inc',3846
'PRE','Partnerre Ltd',109
'PRFT','Perficient Inc',4086
'PRGO','Perrigo Co',914281
'PRGS','Progress Software Co',2914
'PRGX','Prg-Schultz Internat',2061
'PRK','Park Natl Corp',8143
'PRKR','Parkervision Inc',11824
'PRLS','Peerless Sys Corp',NULL
'PRM','Primedia Inc',NULL
'PRO','Pros Holdings Inc',740243
'PROJ','Deltek Inc',NULL
'PROV','Provident Finl Hldgs',7479
'PRPL','Purple Communications I',NULL
'PRPX','Portec Rail Prods In',NULL
'PRS','Primus Guaranty Ltd',NULL
'PRSC','Providence Svc Corp',412278
'PRSP','Prosperity Bancshare',NULL
'PRST','Presstek Inc',NULL
'PRTS','U.S. Auto Parts Netw',725181
'PRU','Prudential Finl Inc',85324
'PRWT','Premierwest Bancorp',NULL
'PRX','Par Pharmaceutical C',NULL
'PRXI','Premier Exibitions I',10697
'PRXL','Parexel Intl Corp',4167
'PRXM','Proxim Wireless Corp',67765
'PSA','Public Storage Inc',738412
'PSB','Ps Business Pks Inc',5722
'PSBC','Pacific State Bancor',104505
'PSE','Pioneer Southwst Enrg P',NULL
'PSEM','Pericom Semiconducto',10005
'PSID','Positiveid Corp',694756
'PSMT','Pricesmart Inc',8685
'PSS','Collective Brands Inc',NULL
'PSSI','Pss World Med Inc',NULL
'PSUN','Pacific Sunwear Cali',10258
'PSYS','Psychiatric Solution',NULL
'PTC','Par Technology Corp',3438
'PTEC','Phoenix Technology L',NULL
'PTEK','Pokertek Inc',NULL
'PTEN','Patterson Uti Energy',7031
'PTIE','Pain Therateutics In',74179
'PTIX','Performance Technolo',NULL
'PTN','Palatin Technologies',2866
'PTP','Platinum Underwriter',NULL
'PTRY','Pantry Inc',NULL
'PTSI','P A M Transn Svcs In',5434
'PTSX','Point 360 New',743950
'PTV','Pactiv Corp',NULL
'PULB','Pulaski Finl Corp',3698
'PURE','Pure Bioscience',1270
'PVA','Penn Va Corp',7815
'PVFC','Pvf Capital Corp',NULL
'PVG','Penn Va Gp Hldgs L P',844716
'PVH','Phillips Van Heusen',7165
'PVR','Penn Va Resources Pa',NULL
'PVSA','Parkvale Finl Corp',NULL
'PVSP','Pervasip Corp',6153
'PVSW','Pervasive Software I',NULL
'PVTB','Privatebancorp Inc',3400
'PW','Pittsburgh & W Va Rr',867514
'PWAV','Powerwave Technologi',NULL
'PWER','Power-One Inc',NULL
'PWOD','Penns Woods Bancorp',2267
'PWR','Quanta Svcs Inc',9937
'PWX','Providence&Worcestr',2129
'PX','Praxair Inc',3120
'PXD','Pioneer Nat Res Co',6248
'PXG','Phoenix Footwear Gro',NULL
'PXLW','Pixelworks Inc',73634
'PXP','Plains Expl & Prodtn',NULL
'PYDS','Payment Data Sys Inc',64397
'PZN','Pzena Investment Mgmt I',745536
'PZZA','Papa Johns Intl Inc',9302
'PZZI','Pizza Inn Inc New',NULL
'Q','Qwest Communications',817788
'QADI','Qad Inc',NULL
'QBAK','Qualstar Corp',71574
'QBC','Cubic Energy Inc',NULL
'QCCO','Qc Hldgs Inc',634601
'QCOM','Qualcomm Inc',1224
'QCOR','Questor Pharmaceutic',NULL
'QCRH','Qcr Holdings Inc',5741
'QDEL','Quidel Corp',8142
'QDHC','Quadramed Corp',NULL
'QELP','Quest Energy Partners L',NULL
'QEPC','Q E P Inc',443
'QGLY','Quigley Corp',NULL
'QLGC','Qlogic Corp',8007
'QLTY','Quality Distr Inc Fl',NULL
'QNGP','Quantum Group Inc',NULL
'QPSA','Quepasa Corp',NULL
'QRCP','Quest Resource Corp',NULL
'QSFT','Quest Software Inc',NULL
'QSII','Quality Sys Inc',11423
'QTM','Quantum-Dlt&Storage',1308
'QTWW','Quantum Fuel Sys Tec',97584
'QUIK','Quicklogic Corp',6338
'QUIX','Quixote Corp',NULL
'R','Ryder Sys Inc',2468
'RAD','Rite Aid Corp',7792
'RADS','Radiant Systems Inc',NULL
'RAE','Rae Sys Inc',NULL
'RAH','Ralcorp Hldgs Inc Ne',NULL
'RAI','Reynolds American In',615765
'RAIL','Freightcar Amer Inc',667710
'RAME','Ram Energy Resources',NULL
'RAS','Rait Invt Tr',6161
'RAVN','Raven Inds Inc',4678
'RAX','Rackspace Hosting Inc',74666
'RBC','Regal Beloit Corp',10242
'RBCA.A','Republic Bancorp Ky',10242
'RBCN','Rubicon Technology Inc',755961
'RBI','Sport Supply Group Inc',NULL
'RBN','Robbins & Myers Inc',NULL
'RBNF','Rurban Finl Corp',NULL
'RBPA.A','Royal Bancshares Pa',NULL
'RCII','Rent A Ctr Inc New',914
'RCKB','Rockville Finl Inc',NULL
'RCKY','Rocky Brands Inc',10348
'RCL','Royal Caribbean Crui',6117
'RCMT','Rcm Technologies Inc',4883
'RCNI','Rcn Corp',NULL
'RCRC','Rc2 Corp',NULL
'RDC','Rowan Cos Inc',10681
'RDEA','Ardea Biosciences In',NULL
'RDEN','Elizabeth Arden Inc',6604
'RDI','Reading Internationa',11196
'RDK','Ruddick Corp',NULL
'RDN','Radian Group Inc',4657
'RDNT','Radnet Inc',6387
'RE','Everest Re Group Ltd',67562
'RECN','Resources Connection',79052
'REED','Reeds Inc',92034
'REFR','Research Frontiers C',556
'REG','Regency Ctrs Corp',7582
'REGN','Regeneron Pharmaceut',5036
'REIS','Reis Inc',1314
'RELL','Richardson Electrs',12009
'RELV','Reliv Intl Inc',9676
'RENT','Rentrak Corp',3523
'RES','Rpc Inc',11363
'REV','Revlon Inc',6082
'REVU','Princeton Review Inc',NULL
'REXI','Resource America Inc',130
'REXX','Rex Energy Corporation',742405
'RF','Regions Finl Corp',624777
'RFIL','Rf Inds Ltd',9251
'RFMD','Rf Microdevices Inc',NULL
'RFMI','Rf Monolithics Inc',NULL
'RGA','Reinsurance Group Amer',9613
'RGC','Regal Entmt Group',100423
'RGCI','Regent Communication',NULL
'RGCO','Rgc Res Inc',56058
'RGDX','Response Genetics Inc',NULL
'RGEN','Repligen Corp',3207
'RGLD','Royal Gold Inc',9289
'RGN','Regenerx Biopharmace',NULL
'RGNC','Regency Energy Partn',NULL
'RGR','Sturm Ruger & Co Inc',2945
'RGS','Regis Corp Minn',7158
'RHB','Rehabcare Group Inc',NULL
'RHI','Robert Half Intl Inc',232
'RHIE','Rhi Entmt Inc Del',NULL
'RHT','Red Hat Inc',5746
'RICK','Ricks Cabaret Intl I',2309
'RIGL','Rigel Pharmaceutical',71654
'RIMG','Rimage Corp',NULL
'RISK','Riskmetrics Group Inc',NULL
'RIV','Riviera Hldgs Corp',NULL
'RJET','Republic Awys Hldgs',100424
'RJF','Raymond James Finl I',4542
'RKT','Rock-Tenn Co',NULL
'RL','Polo Ralph Lauren Co',11816
'RLH','Red Lion Hotels Corp',6534
'RLI','Rli Corp',5144
'RLRN','Renaissance Learning',NULL
'RMBS','Rambus Inc Del',9986
'RMCF','Rocky Mnt Chocolate',949111
'RMD','Resmed Inc',4174
'RMIX','U S Concrete Inc',NULL
'RMKR','Rainmaker Systems',NULL
'RMTI','Rockwell Medical Tec',7562
'RMTR','Ramtron Intl Corp',NULL
'RMX','Ready Mix Inc',NULL
'RNIN','Wireless Ronin Techn',NULL
'RNN','Rexahn Pharmaceutica',404623
'RNOW','Rightnow Technologie',NULL
'RNR','Renaissance Re Hldgs',10274
'RNST','Renasant Corp',5608
'RNWK','Realnetworks Inc',2008
'ROAC','Rock Of Ages Corp',NULL
'ROC','Rockwood Hldgs Inc',NULL
'ROCK','Gibraltar Inds Inc',9989
'ROCM','Rochester Med Corp',NULL
'RODM','Rodman & Renshaw Cap Gp',936000
'ROG','Rogers Corp',2620
'ROHI','Rotech Healthcare In',NULL
'ROIA.K','Radio One Inc',NULL
'ROK','Rockwell Automation',12017
'ROL','Rollins Inc',10868
'ROLL','Rbc Bearings Inc',673643
'ROMA','Roma Financial Corp',NULL
'ROME','Rome Bancorp Inc New',NULL
'ROP','Roper Inds Inc New',2292
'ROSE','Rosetta Resources In',NULL
'ROST','Ross Stores Inc',12007
'ROVI','Rovi Corp',768228
'ROX','Castle Brands Inc',659265
'ROYL','Royale Energy Inc',7490
'RPC','Radient Pharmaceuticals',NULL
'RPFG','Rainier Pac Finl Gro',412463
'RPM','Rpm International',10189
'RPRX','Repros Therapeutics',1509
'RPT','Ramco-Gershenson Ppt',1357
'RPTP','Raptor Pharmaceutical C',1183
'RRC','Range Res Corp',4499
'RRD','Donnelley R R & Sons',9636
'RRGB','Red Robin Gourmet Bu',108350
'RRI','Rri Energy Inc',NULL
'RRR','Rsc Holdings Inc',NULL
'RS','Reliance Steel & Alu',1088
'RSC','Rex Stores Corp',NULL
'RSCR','Res-Care Inc',NULL
'RSG','Republic Svcs Inc',2611
'RSH','Radioshack Corp',NULL
'RSO','Resource Cap Corp',679435
'RSOL','Real Goods Solar Inc',NULL
'RST','Rosetta Stone Inc',697501
'RSTI','Rofin Sinar Technolo',5438
'RSYS','Radisys Corp',10638
'RT','Ruby Tuesday Inc',1345
'RTEC','Rudolph Technologies',9091
'RTI','Rti Intl Metals Inc',NULL
'RTIX','Rti Biologics Inc',75640
'RTK','Rentech Inc',8510
'RTN','Raytheon Co',7697
'RTYF.Z','Realty Fin Corp',7697
'RUBO','Rubios Restaurants I',NULL
'RUE','Rue21 Inc',NULL
'RURL','Rural / Metro Corp',NULL
'RUSH.A','Rush Enterpises Inc',NULL
'RUTH','Ruths Chris Steak Hs',671495
'RVBD','Riverbed Technology',NULL
'RVEP','Rio Vista Energy Par',NULL
'RVI','Retail Ventures Inc',NULL
'RVP','Retractable Technolo',77067
'RVSB','Riverview Bancorp In',2908
'RWC','Relm Wireless Corp',1381
'RWT','Redwood Tr Inc',798
'RX','Ims Health Inc',NULL
'RXII','Rxi Pharmaceuticals Cor',866542
'RYL','Ryland Group Inc',8754
'RYN','Rayonier Inc',9610
'RZ','Raser Technologies I',NULL
'S','Sprint Nextel Corp',2113
'SAAS','Incontact Inc',2934
'SABA','Saba Software Inc',NULL
'SAFM','Sanderson Farms Inc',3990
'SAFT','Safety Ins Group Inc',108380
'SAH','Sonic Automotive Inc',5783
'SAI','Saic Inc',NULL
'SAIA','Saia Inc',374230
'SALM','Salem Communications',4949
'SAM','Boston Beer Inc',3179
'SAMB','Sun American Bancorp',NULL
'SANM','Sanmina Sci Corp',4104
'SAPE','Sapient Corp',NULL
'SASR','Sandy Spring Bancorp',4757
'SATC','Satcon Technology Co',NULL
'SATS','Echostar Holding Corp',761637
'SAVB','Savannah Bancorp Inc',NULL
'SBAC','Sba Communications C',9400
'SBCF','Seacoast Bkg Corp Fl',4336
'SBGI','Sinclair Broadcast G',2390
'SBH','Sally Beauty Hldgs I',717033
'SBIB','Sterling Bancshares',NULL
'SBKC','Security Bank Corp',NULL
'SBNY','Signature Bk New Yor',634233
'SBP','Santander Bancorp',NULL
'SBSA','Spanish Broadcasting',5166
'SBSI','Southside Bancshares',8778
'SBUX','Starbucks Corp',9829
'SBX','Seabright Insurance',NULL
'SCBT','Scbt Financial Corp',NULL
'SCG','Scana Corp New',3780
'SCHL','Scholastic Corp',7451
'SCHN','Schnitzer Stl Inds',10612
'SCHS','School Specialty Inc',735808
'SCHW','Schwab Charles Cp Ne',3197
'SCI','Service Corp Intl',9713
'SCIL','Scientific Learning',8062
'SCKT','Socket Mobile Inc',85
'SCL','Stepan Chem Co',10815
'SCLD','Steelcloud Co',NULL
'SCLN','Sciclone Pharmaceuti',3529
'SCMF','Southern Cmnty Finl',NULL
'SCMP','Sucampo Pharmaceuticals',712513
'SCMR','Sycamore Networks Inc',503
'SCON','Superconductor Techn',3631
'SCOR','Comscore Inc',142143
'SCS','Steelcase Inc',8458
'SCSC','Scansource Inc',9389
'SCSS','Select Comfort Corp',413
'SCVL','Shoe Carnival Inc',7903
'SCX','Starrett L S Co',2077
'SD','Sandridge Energy Inc',696018
'SDBT','Soundbite Communication',NULL
'SDIX','Strategic Diagnostic',NULL
'SDNA','Sedona Corp Pa',NULL
'SDXC','Switch & Data Inc',NULL
'SE','Spectra Energy Corp',719909
'SEAC','Seachange Intl Inc',9626
'SEB','Seaboard Corp',9484
'SEE','Sealed Air Corp New',2121
'SEH','Spartech Corp',NULL
'SEIC','Sei Corp',10105
'SEM','Select Med Hldgs Corp',667059
'SENE.A','Seneca Foods Corp Ne',667059
'SENO','Senorx Inc',NULL
'SEP','Spectra Energy Partners',739440
'SF','Stifel Finl Corp',4200
'SFD','Smithfield Foods Inc',NULL
'SFE','Safeguard Scientifics I',3607
'SFG','Stancorp Finl Group',3175
'SFI','Istar Finl Inc',NULL
'SFL','Ship Finance Interna',636506
'SFLY','Shutterfly Inc',158820
'SFN','Spherion Corp',4200
'SFNC','Simmons First Nation',7773
'SFSF','Successfactors Inc',NULL
'SFY','Swift Energy Co',965
'SGA','Saga Communications Inc',10590
'SGC','Superior Uniform Grp',2679
'SGEN','Seattle Genetics Inc',81021
'SGI','Silicon Graphics Intl C',663281
'SGK','Schawk Inc',NULL
'SGMA','Sigmatron Intl Inc',10856
'SGMO','Sangamo Biosciences',72223
'SGMS','Scientific Games Cor',8075
'SGU','Star Gas Partners L',6457
'SGY','Stone Energy Corp',6333
'SHAW','Shaw Group Inc',NULL
'SHBI','Shore Bancshares Inc',39827
'SHEN','Shenandoah Telecommu',5657
'SHFL','Shuffle Master Inc',NULL
'SHLD','Sears Hldgs Corp',656789
'SHLM','Schulman A Inc',11265
'SHLO','Shiloh Inds Inc',7399
'SHO','Sunstone Hotel Invs',642031
'SHOO','Madden Steven Ltd',3734
'SHOR','Shoretel Inc',734585
'SHS','Sauer-Danfoss Inc',NULL
'SHW','Sherwin Williams Co',2378
'SIAL','Sigma Aldrich Corp',5589
'SIF','Sifco Inds Inc',8823
'SIG','Signet Jewelers Limited',10903
'SIGA','Siga Pharmaceuticals',NULL
'SIGI','Selective Ins Group',9789
'SIGM','Sigma Designs Inc',7694
'SII','Smith Intl Inc',NULL
'SIMG','Silicon Image Inc',NULL
'SIRI','Sirius Xm Radio Inc',1133
'SIRO','Sirona Dental System',8749
'SIVB','Svb Finl Group',9839
'SIXF.Q','Six Flags Inc',9839
'SJI','South Jersey Inds In',3391
'SJM','Smucker J M Co',11891
'SJW','Sjw Corp',8743
'SKH','Skilled Healthcare Grou',NULL
'SKS','Saks Inc',NULL
'SKT','Tanger Factory Outle',4455
'SKX','Skechers U S A Inc',5607
'SKY','Skyline Corp',1343
'SKYT','Skyterra Communicati',NULL
'SKYW','Skywest Inc',277
'SLAB','Silicon Laboratories',71056
'SLB','Schlumberger Ltd',2410
'SLE','Sara Lee Corp',NULL
'SLG','Sl Green Rlty Corp',8495
'SLGN','Silgan Holdings Inc',4984
'SLH','Solera Holdings Inc',671225
'SLI','Sl Inds Inc',760
'SLM','Slm Corp',1513
'SLP','Simulations Plus Inc',7437
'SLRY','Salary Com Inc',NULL
'SLTC','Selectica Inc',69996
'SLTM','Solta Med Inc',NULL
'SLXP','Salix Pharmaceutical',NULL
'SM','St Mary Ld & Expl Co',5351
'SMA','Symmetry Med Inc',NULL
'SMBL','Smart Balance Inc',NULL
'SMCI','Super Micro Computer In',725105
'SMG','Scotts Co',10471
'SMHG','Sanders Morris Harri',NULL
'SMID','Smith Midland Corp',7439
'SMMF','Summit Financial Gro',11143
'SMMX','Symyx Technologies',NULL
'SMOD','Smart Modular Techno',NULL
'SMP','Standard Mtr Prods',2927
'SMRT','Stein Mart Inc',7092
'SMSC','Standard Microsystem',NULL
'SMSI','Smith Micro Software',5901
'SMTB','Smithtown Bancorp In',NULL
'SMTC','Semtech Corp',6805
'SMTS','Somanetics Corp',NULL
'SNA','Snap On Tools Corp',6579
'SNAK','Inventure Group Inc',9759
'SNBC','Sun Bancorp Inc',6804
'SNCR','Synchronoss Technolo',153721
'SNDK','Sandisk Corp',9981
'SNFC.A','Security Natl Finl C',9981
'SNGX','Soligenix Inc',6627
'SNH','Senior Hsg Pptys Tr',57507
'SNHY','Sun Hydraulics Corp',10303
'SNI','Scripps Networks Intera',774301
'SNIC','Sonic Solutions',NULL
'SNMX','Senomyx Inc',84222
'SNPS','Synopsys Inc',9572
'SNS','Steak N Shake Co',NULL
'SNSS','Sunesis Pharmaceutic',376501
'SNST.A','Sonesta Intl Hotels',376501
'SNT','Senesco Technologies',NULL
'SNTA','Synta Pharmaceutical',112818
'SNTS','Santarus Inc',NULL
'SNV','Synovus Finl Corp',9498
'SNWL','Sonicwall Inc',NULL
'SNX','Synnex Corp',593939
'SO','Southern Co',11164
'SOA','Solutia Inc',NULL
'SOFO','Sonic Fdry Inc',1049
'SOLR','Gt Solar Intl Inc',NULL
'SOMX','Somaxon Pharmaceutic',NULL
'SON','Sonoco Prods Co',412
'SONA','Southern Natl Bancor',672467
'SONC','Sonic Corp',4042
'SONE','S1 Corporation',NULL
'SONO','Sonosite Inc',NULL
'SONS','Sonus Networks Inc',74118
'SPA','Sparton Corp',6683
'SPAN','Span Amer Med Sys In',8263
'SPAR','Spartan Mtrs Inc',6930
'SPCH.A','Sport Chalet Inc',6930
'SPCH.B','Sport Chalet Inc',6930
'SPDE','Speedus Corp',1679
'SPEC','Spectrum Ctl Inc',NULL
'SPEX','Spherix Inc',5969
'SPF','Standard Pac Corp Ne',6120
'SPG','Simon Ppty Group Inc',54360
'SPH','Suburban Propane Par',7105
'SPHC','Samaritan Pharmaceutica',NULL
'SPIR','Spire Corp',2048
'SPLS','Staples Inc',6704
'SPN','Superior Energy Svcs',6472
'SPNC','Spectranetics Corp',10254
'SPPI','Spectrum Pharmaceuti',7689
'SPPR','Supertel Hospitality',NULL
'SPR','Spirit Aerosystems H',713947
'SPRO','Smartpros Ltd',635265
'SPRT','Support Com Inc',73366
'SPSN','Spansion Inc',NULL
'SPTN','Spartan Stores Inc',31238
'SPW','Spx Corp',3963
'SPWR.A','Sunpower Corp',3963
'SQNM','Sequenom Inc',69523
'SR','Standard Register Co',NULL
'SRCE','1st Source Corp',9547
'SRCL','Stericycle Inc',8298
'SRDX','Surmodics Inc',5062
'SRE','Sempra Energy',1237
'SRI','Stoneridge Inc',7691
'SRSL','Srs Labs Inc',NULL
'SRT','Startek Inc',3608
'SRX','Sra Intl Inc',NULL
'SRZ','Sunrise Senior Livin',NULL
'SSD','Simpson Manufacturin',5525
'SSI','Stage Stores Inc',10609
'SSP','Scripps E W Co Ohio',6918
'SSS','Sovran Self Storage',9003
'SSTI','Silicon Storage Tech',NULL
'SSY','Sunlink Health Syste',11
'SSYS','Stratasys Inc',877906
'STAA','Staar Surgical Co',11041
'STAN','Standard Parking Cor',NULL
'STBA','S & T Bancorp Inc',4250
'STBC','State Bancorp Inc N.',NULL
'STC','Stewart Information',11839
'STE','Steris Corp',9862
'STEC','Stec Inc',NULL
'STEI','Stewart Enterprises',NULL
'STEL','Stellarone Corp',NULL
'STEM','Steamcells Inc',9562
'STFC','State Auto Finl Corp',6991
'STI','Suntrust Bks Inc',1112
'STJ','St Jude Med Inc',11034
'STKR','Stocker & Yale Inc N',977
'STL','Sterling Bancorp',4414
'STLD','Steel Dynamics Inc',2026
'STLY','Stanley Furniture In',9615
'STMP','Stamps Com Inc',1871
'STNR','Steiner Leisure Ltd',6185
'STON','Stonemor Partners L',630761
'STR','Questar Corp',4214
'STRA','Strayer Ed Inc',11950
'STRC','Sri/Surgical Express',NULL
'STRI','Str Hldgs Inc',813353
'STRL','Sterling Constructio',1687
'STRM','Streamline Health So',618
'STRN','Sutron Corp',NULL
'STRS','Stratus Pptys Inc',6254
'STRT','Strattec Sec Corp',5931
'STS','Supreme Inds Inc',4987
'STSA','Sterling Finl Corp W',NULL
'STST','Argon St Inc',NULL
'STT','State Str Corp',6697
'STU','Student Ln Corp',NULL
'STWD','Starwood Ppty Tr Inc',806124
'STX','Seagate Technology',85676
'STXS','Stereotaxis Inc',634450
'STXX','South Texas Oil Co',758418
'STZ','Constellation Brands',1073
'SUBK','Suffolk Bancorp',1694
'SUF','Sulphco Inc',NULL
'SUG','Southern Un Co New',NULL
'SUI','Sun Communities Inc',10230
'SUN','Sunoco Inc',884445
'SUNH','Sun Healthcare Group',NULL
'SUP','Superior Inds Intl',4187
'SUPG','Supergen Inc',NULL
'SUPR','Superior Bancorp',NULL
'SUPX','Supertex Inc',NULL
'SUR','Cna Surety Corp',NULL
'SURG','Synergetics Usa Inc',1440
'SURW','Surewest Communicati',NULL
'SUSQ','Susquehanna Bkshs Pa',NULL
'SUSS','Susser Hldgs Corp',NULL
'SVBI','Severn Bancorp Anna',107260
'SVLF','Silverleaf Resorts I',NULL
'SVNT','Savient Pharmaceutic',NULL
'SVR','Syniverse Hldgs Inc',NULL
'SVT','Servotronics Inc',2151
'SVU','Supervalu Inc',10077
'SVVS','Savvis Inc',NULL
'SWC','Stillwater Mng Co',4305
'SWHC','Smith & Wesson Hldg',71106
'SWI','Solarwinds Inc',773909
'SWK','Stanley Wks',11039
'SWKS','Skyworks Solutions I',9198
'SWM','Schweitzer-Mauduit I',5370
'SWN','Southwestern Energy',3988
'SWS','Sws Group Inc',NULL
'SWSI','Superior Well Svcs I',NULL
'SWWC','Southwest Wtr Co',NULL
'SWX','Southwest Gas Corp',2645
'SWY','Safeway Inc',NULL
'SXE','Stanley Inc',880060
'SXI','Standex Intl Corp',10466
'SXL','Sunoco Logistics Prt',91953
'SXT','Sensient Technologie',800
'SY','Sybase Inc',NULL
'SYBT','S Y Bancorp Inc',5902
'SYK','Stryker Corp',4535
'SYKE','Sykes Enterprises In',10296
'SYMC','Symantec Corp',5996
'SYMD','Synthemed Inc',NULL
'SYMM','Symmetricom Inc',NULL
'SYMS','Syms Corp',NULL
'SYMX','Synthesis Energy Sys',720409
'SYNA','Synaptics Inc',84225
'SYNL','Synalloy Corp',7664
'SYNM','Syntroleum Corp',NULL
'SYNO','Synovis Life Technol',NULL
'SYNT','Syntel Inc',6928
'SYPR','Sypris Solutions Inc',8643
'SYX','Systemax Inc',7641
'SYY','Sysco Corp',6831
'T','At&T Inc',4196
'TA','Travelcenters Of Ame',728465
'TACT','Transact Technologie',643
'TAL','Tal Intl Group Inc',678677
'TAMB','Tamalpais Bancorp',NULL
'TAP','Molson Coors Brewing',9561
'TASR','Taser Intl Inc',83952
'TAST','Carrols Restaurant G',457824
'TAXI','Medallion Finl Corp',11984
'TAYC','Taylor Cap Group Inc',NULL
'TAYD','Taylor Devices Inc',6812
'TBAC','Tandy Brands Accesso',NULL
'TBBK','Bancorp Inc Del',643122
'TBHS','The Bank Holdings In',NULL
'TBI','Trueblue Inc',9357
'TBIO','Transgenomic Inc',74088
'TBL','Timberland Co',NULL
'TBSI','Tbs International Plc',NULL
'TBUS','Dri Corporation',NULL
'TCB','Tcf Bkg & Svgs Fa Mi',5647
'TCBI','Texas Capital Bancsh',75728
'TCBK','Trico Bancshares',7321
'TCHC','21st Centy Hldg Co',NULL
'TCI','Transcontinental Rlt',11446
'TCLP','Tc Pipelines Lp',NULL
'TCO','Taubman Ctrs Inc',11904
'TDC','Teradata Corp Del',345661
'TDG','Transdigm Group Inc',590095
'TDS','Telephone & Data Sys',45946
'TDSC','3-D Sys Corp Del',NULL
'TDW','Tidewater Inc.',8561
'TDY','Teledyne Technologie',67456
'TE','Teco Energy Inc',11722
'TEAM','Techteam Global Inc',NULL
'TEC','Teton Energy Corp',NULL
'TECD','Tech Data Corp',8983
'TECH','Techne Corp',2136
'TECU.A','Tecumseh Prods Co',2136
'TEG','Integrys Energy Grou',NULL
'TELK','Telik Inc',NULL
'TEN','Tenneco Automotive I',8480
'TER','Teradyne Inc',1639
'TESO','Tesco Corp',5684
'TESS','Tessco Technologies',10319
'TEX','Terex Corp New',3588
'TFCO','Tufco Technologies I',NULL
'TFSL','Tfs Finl Corp',728579
'TFX','Teleflex Inc',329
'TG','Tredegar Inds Inc',2612
'TGAL','Tegal Corp',NULL
'TGC','Tengasco Inc',5428
'TGE','Tgc Inds Inc',NULL
'TGEN','Targeted Genetics Co',870544
'TGH','Textainer Group Holding',757850
'TGI','Triumph Group Inc Ne',6556
'TGIC','Triad Gty Inc',NULL
'TGIS','Thomas Group Inc',NULL
'TGLO','Theglobe Com Inc',4739
'TGP','Teekay Lng Partners',656061
'TGT','Target Corp',400
'TGX','Theragenics Corp',NULL
'THC','Tenet Healthcare Cor',3638
'THFF','First Finl Corp Ind',4489
'THG','Hanover Ins Group In',1131
'THLD','Threshold Pharmaceutica',377981
'THMD','Thermadyne Hldgs Cor',NULL
'THO','Thor Inds Inc',7201
'THOR','Thoratec Corp.',7348
'THQI','Thq Inc',NULL
'THRX','Theravance Inc',74452
'THS','Treehouse Foods Inc',668978
'TIBB','Tib Finl Corp',NULL
'TIBX','Tibco Software Inc',NULL
'TIE','Titanium Metals Corp',NULL
'TIER','Tier Technologies In',114287
'TIF','Tiffany & Co New',4691
'TIGR','Tigerlogic Corporation',6554
'TIII','Tii Inds Inc',NULL
'TIN','Temple Inland Inc',NULL
'TIS','Orchids Paper Prods',671093
'TISI','Team Inc',185
'TITN','Titan Machy Inc',754609
'TIV','Tri Vy Corp',NULL
'TIVO','Tivo Inc',4126
'TIXC','Tix Corp',7481
'TJX','Tjx Cos Inc New',9226
'TK','Teekay Shipping Mars',5342
'TKLC','Tekelec',NULL
'TKOI','Telkonet Inc',67442
'TKR','Timken Co',6550
'TLAB','Tellabs Inc',NULL
'TLB','Talbots Inc',NULL
'TLCR','Talecris Biotherapeutic',NULL
'TLEO','Taleo Corp',NULL
'TLF','Tandy Leather Factor',183
'TLGD','Tollgrade Communicat',NULL
'TLP','Transmontaigne Partn',666881
'TLR','Timberline Res Corp',632859
'TLX','Trans Lux Corp',NULL
'TMCV','Temecula Valley Bank',111602
'TMH','Team Health Holdings In',110354
'TMK','Torchmark Corp',10866
'TMNG.D','Management Network Grou',10866
'TMO','Thermo Fisher Scientifi',2432
'TMP','Tompkins Cnty Trustc',2060
'TMR','Meridian Resource Co',NULL
'TMRK','Terremark Worldwide',NULL
'TNB','Thomas & Betts Corp',NULL
'TNC','Tennant Co',3125
'TNDM','Neutral Tandem Inc',781334
